lessonId	lessonTitle	grade	semester	subject	cardId	cardTitle	cardKind	narrationSource	hasAudioAsset	expectedAssetPath	existingAssetPath	narrationText
g5-lower-english-health	健康饮食和建议表达	五年级	下册	英语	step-3	判句意	step	derived	yes	frontend/src/assets/audio/study/g5-lower-english-health/step-3.mp3	frontend/src/assets/audio/study/g5-lower-english-health/step-3.mp3	判句意。最后结合场景说清整句想表达什么。
g5-lower-english-health	健康饮食和建议表达	五年级	下册	英语	example	看语气	example	derived	yes	frontend/src/assets/audio/study/g5-lower-english-health/example.mp3	frontend/src/assets/audio/study/g5-lower-english-health/example.mp3	看语气。先找 should、healthy、too much 这些词，再判断句子是在建议别人做什么。语气一看清，句子的作用就更明确。
g5-lower-english-health	健康饮食和建议表达	五年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-lower-english-health/memory.mp3	frontend/src/assets/audio/study/g5-lower-english-health/memory.mp3	记忆小口令。建议口令: 先看语气, 再懂功能, 最后判句意。顺序是：看语气 · 懂功能 · 判句意。
g5-lower-english-read	短文理解和写话起步	五年级	下册	英语	step-1	抓主线	step	derived	yes	frontend/src/assets/audio/study/g5-lower-english-read/step-1.mp3	frontend/src/assets/audio/study/g5-lower-english-read/step-1.mp3	抓主线。先找短文一直在讲的人和事情。短文理解到了这里，要开始学会先抓关键词，再看整段大意，不要一题一题地各猜各的。
g5-lower-english-read	短文理解和写话起步	五年级	下册	英语	step-2	看细节	step	derived	yes	frontend/src/assets/audio/study/g5-lower-english-read/step-2.mp3	frontend/src/assets/audio/study/g5-lower-english-read/step-2.mp3	看细节。再回到题目要的细节句去核对。
g5-lower-english-read	短文理解和写话起步	五年级	下册	英语	step-3	说大意	step	derived	yes	frontend/src/assets/audio/study/g5-lower-english-read/step-3.mp3	frontend/src/assets/audio/study/g5-lower-english-read/step-3.mp3	说大意。最后用自己的话说短文主要讲什么。
g5-lower-english-read	短文理解和写话起步	五年级	下册	英语	example	抓主线	example	derived	yes	frontend/src/assets/audio/study/g5-lower-english-read/example.mp3	frontend/src/assets/audio/study/g5-lower-english-read/example.mp3	抓主线。先找短文里反复出现的人、物和动作，再看整段最想告诉我们什么。主线一抓稳，细节题和句型替换都更容易判断。
g5-lower-english-read	短文理解和写话起步	五年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-lower-english-read/memory.mp3	frontend/src/assets/audio/study/g5-lower-english-read/memory.mp3	记忆小口令。短文口令: 先抓主线, 再看细节, 最后说大意。顺序是：抓主线 · 看细节 · 说大意。
g6-upper-chinese-words	词句品味和表达效果	六年级	上册	语文	step-1	回语境	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-words/step-1.mp3	frontend/src/assets/audio/study/g6-upper-chinese-words/step-1.mp3	回语境。先看这个词句放在谁、什么事、什么情感里。六年级的词句品味，已经不只是知道意思，更要看出作者为什么偏偏这样写。
g6-upper-chinese-words	词句品味和表达效果	六年级	上册	语文	step-2	看变化	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-words/step-2.mp3	frontend/src/assets/audio/study/g6-upper-chinese-words/step-2.mp3	看变化。再想如果换个普通说法，语气和画面会有什么不同。
g6-upper-chinese-words	词句品味和表达效果	六年级	上册	语文	step-3	说作用	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-words/step-3.mp3	frontend/src/assets/audio/study/g6-upper-chinese-words/step-3.mp3	说作用。最后把表达效果用完整的话说清楚。
g6-upper-chinese-words	词句品味和表达效果	六年级	上册	语文	example	放回语境	example	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-words/example.mp3	frontend/src/assets/audio/study/g6-upper-chinese-words/example.mp3	放回语境。看到句子时，先别急着说修辞名字，先想换个说法后语气和力量会不会变。先比较表达效果，再说术语，词句的味道会更清楚。
g6-upper-chinese-words	词句品味和表达效果	六年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-words/memory.mp3	frontend/src/assets/audio/study/g6-upper-chinese-words/memory.mp3	记忆小口令。词句小口令: 先回语境, 再看变化, 最后说作用。顺序是：回语境 · 看变化 · 说作用。
g6-upper-chinese-reading	阅读概括和观点提取	六年级	上册	语文	step-1	抓主线	step	custom	yes	frontend/src/assets/audio/study/g6-upper-chinese-reading/step-1.mp3	frontend/src/assets/audio/study/g6-upper-chinese-reading/step-1.mp3	第一步，先抓主线。每一段在讲什么，要先排成一条清楚的线。
g6-upper-chinese-reading	阅读概括和观点提取	六年级	上册	语文	step-2	理关系	step	custom	yes	frontend/src/assets/audio/study/g6-upper-chinese-reading/step-2.mp3	frontend/src/assets/audio/study/g6-upper-chinese-reading/step-2.mp3	第二步，理清关系。看看段落是在补充、转折，还是一层一层往前推。
g6-upper-chinese-reading	阅读概括和观点提取	六年级	上册	语文	step-3	说观点	step	custom	yes	frontend/src/assets/audio/study/g6-upper-chinese-reading/step-3.mp3	frontend/src/assets/audio/study/g6-upper-chinese-reading/step-3.mp3	第三步，说出观点。文章最想告诉我们的意思，要敢用完整的话讲出来。
g6-upper-chinese-reading	阅读概括和观点提取	六年级	上册	语文	example	搭框架	example	custom	yes	frontend/src/assets/audio/study/g6-upper-chinese-reading/example.mp3	frontend/src/assets/audio/study/g6-upper-chinese-reading/example.mp3	跟我搭框架。先概括段意，再看关系，最后说出作者的主要想法。
g6-upper-chinese-reading	阅读概括和观点提取	六年级	上册	语文	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g6-upper-chinese-reading/memory.mp3	frontend/src/assets/audio/study/g6-upper-chinese-reading/memory.mp3	记住六年级阅读小口令。先抓主线，再理关系，最后说观点。
g6-upper-chinese-culture	古诗文理解和文化体会	六年级	上册	语文	step-1	看提示	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-culture/step-1.mp3	frontend/src/assets/audio/study/g6-upper-chinese-culture/step-1.mp3	看提示。先把题目、注释和背景里的关键信息找出来。古诗文到了六年级，更重要的是借提示走进去，而不是只停在背诵表面。
g6-upper-chinese-culture	古诗文理解和文化体会	六年级	上册	语文	step-2	想情境	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-culture/step-2.mp3	frontend/src/assets/audio/study/g6-upper-chinese-culture/step-2.mp3	想情境。再想作者当时看见了什么、经历了什么。
g6-upper-chinese-culture	古诗文理解和文化体会	六年级	上册	语文	step-3	说情感	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-culture/step-3.mp3	frontend/src/assets/audio/study/g6-upper-chinese-culture/step-3.mp3	说情感。最后把诗文要表达的感受或意味讲清楚。
g6-upper-chinese-culture	古诗文理解和文化体会	六年级	上册	语文	example	借线索	example	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-culture/example.mp3	frontend/src/assets/audio/study/g6-upper-chinese-culture/example.mp3	借线索。读诗文时，先看题目和注释，再想作者在什么情境里写下这些句子。先把情境找出来，句意和情感才更容易连起来。
g6-upper-chinese-culture	古诗文理解和文化体会	六年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-culture/memory.mp3	frontend/src/assets/audio/study/g6-upper-chinese-culture/memory.mp3	记忆小口令。诗文小口令: 先看提示, 再想情境, 最后说情感。顺序是：看提示 · 想情境 · 说情感。
g6-upper-chinese-write	习作谋篇和观点表达	六年级	上册	语文	step-1	定中心	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-write/step-1.mp3	frontend/src/assets/audio/study/g6-upper-chinese-write/step-1.mp3	定中心。先想这篇文章最想让别人记住什么。六年级习作更讲究谋篇，不是把材料堆上去，而是要知道怎么安排重点。
g6-upper-chinese-write	习作谋篇和观点表达	六年级	上册	语文	step-2	排结构	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-write/step-2.mp3	frontend/src/assets/audio/study/g6-upper-chinese-write/step-2.mp3	排结构。再把开头、中间、结尾的大致顺序排出来。
g6-upper-chinese-write	习作谋篇和观点表达	六年级	上册	语文	step-3	写重点	step	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-write/step-3.mp3	frontend/src/assets/audio/study/g6-upper-chinese-write/step-3.mp3	写重点。最后把最能撑住中心的细节写透。
g6-upper-chinese-write	习作谋篇和观点表达	六年级	上册	语文	example	先列骨架	example	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-write/example.mp3	frontend/src/assets/audio/study/g6-upper-chinese-write/example.mp3	先列骨架。动笔前先想开头想立什么意，中间重点写哪一层，结尾怎么收住。先把骨架搭好，细节才知道该往哪里放。
g6-upper-chinese-write	习作谋篇和观点表达	六年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-chinese-write/memory.mp3	frontend/src/assets/audio/study/g6-upper-chinese-write/memory.mp3	记忆小口令。习作小口令: 先定中心, 再排结构, 最后写重点。顺序是：定中心 · 排结构 · 写重点。
g6-upper-math-fraction	分数乘法和分数应用	六年级	上册	数学	step-1	找单位一	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-fraction/step-1.mp3	frontend/src/assets/audio/study/g6-upper-math-fraction/step-1.mp3	找单位一。先找题里把谁当成整体或基准量。分数乘法到了六年级，关键不是硬算，而是先看懂“求谁的几分之几”。
g6-upper-math-fraction	分数乘法和分数应用	六年级	上册	数学	step-2	看关系	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-fraction/step-2.mp3	frontend/src/assets/audio/study/g6-upper-math-fraction/step-2.mp3	看关系。再判断是在求几分之几，还是在比较对应量。
g6-upper-math-fraction	分数乘法和分数应用	六年级	上册	数学	step-3	列式算	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-fraction/step-3.mp3	frontend/src/assets/audio/study/g6-upper-math-fraction/step-3.mp3	列式算。最后按关系把分数乘法写出来并检查。
g6-upper-math-fraction	分数乘法和分数应用	六年级	上册	数学	example	先说关系	example	derived	yes	frontend/src/assets/audio/study/g6-upper-math-fraction/example.mp3	frontend/src/assets/audio/study/g6-upper-math-fraction/example.mp3	先说关系。做题前先说清楚: 谁是单位“1”，要求的是哪一部分，还是在比较两个量。关系先理顺，算式才会自然长出来。
g6-upper-math-fraction	分数乘法和分数应用	六年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-math-fraction/memory.mp3	frontend/src/assets/audio/study/g6-upper-math-fraction/memory.mp3	记忆小口令。分数乘法口令: 先找单位一, 再看关系, 最后列式算。顺序是：找单位一 · 看关系 · 列式算。
g6-upper-math-circle	圆和周长面积	六年级	上册	数学	step-1	认条件	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-circle/step-1.mp3	frontend/src/assets/audio/study/g6-upper-math-circle/step-1.mp3	认条件。先弄清题里给的是半径、直径还是别的量。圆这一站不能只记公式，更要知道半径、直径、周长和面积是怎么连起来的。
g6-upper-math-circle	圆和周长面积	六年级	上册	数学	step-2	想关系	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-circle/step-2.mp3	frontend/src/assets/audio/study/g6-upper-math-circle/step-2.mp3	想关系。再把圆里的量怎样互相连接说出来。
g6-upper-math-circle	圆和周长面积	六年级	上册	数学	step-3	用公式	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-circle/step-3.mp3	frontend/src/assets/audio/study/g6-upper-math-circle/step-3.mp3	用公式。最后选对周长或面积公式去计算。
g6-upper-math-circle	圆和周长面积	六年级	上册	数学	example	先看关系	example	derived	yes	frontend/src/assets/audio/study/g6-upper-math-circle/example.mp3	frontend/src/assets/audio/study/g6-upper-math-circle/example.mp3	先看关系。做题前先看已知的是半径、直径还是周长，再决定下一步该用哪个关系。先认关系，再用公式，图形题会更稳。
g6-upper-math-circle	圆和周长面积	六年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-math-circle/memory.mp3	frontend/src/assets/audio/study/g6-upper-math-circle/memory.mp3	记忆小口令。圆形口令: 先认条件, 再想关系, 最后用公式。顺序是：认条件 · 想关系 · 用公式。
g6-upper-math-percent	百分数和实际应用	六年级	上册	数学	step-1	懂意思	step	custom	yes	frontend/src/assets/audio/study/g6-upper-math-percent/step-1.mp3	frontend/src/assets/audio/study/g6-upper-math-percent/step-1.mp3	第一步，先懂意思。百分数就是每一百份里有多少。
g6-upper-math-percent	百分数和实际应用	六年级	上册	数学	step-2	做互化	step	custom	yes	frontend/src/assets/audio/study/g6-upper-math-percent/step-2.mp3	frontend/src/assets/audio/study/g6-upper-math-percent/step-2.mp3	第二步，再做互化。把它和分数、小数换着看，关系会更清楚。
g6-upper-math-percent	百分数和实际应用	六年级	上册	数学	step-3	解应用	step	custom	yes	frontend/src/assets/audio/study/g6-upper-math-percent/step-3.mp3	frontend/src/assets/audio/study/g6-upper-math-percent/step-3.mp3	第三步，回到应用题。先看谁是基准，再看它在比较什么。
g6-upper-math-percent	百分数和实际应用	六年级	上册	数学	example	先换语言	example	custom	yes	frontend/src/assets/audio/study/g6-upper-math-percent/example.mp3	frontend/src/assets/audio/study/g6-upper-math-percent/example.mp3	跟我换一换。先说清百分数的意思，再试着把它换成别的表示法。
g6-upper-math-percent	百分数和实际应用	六年级	上册	数学	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g6-upper-math-percent/memory.mp3	frontend/src/assets/audio/study/g6-upper-math-percent/memory.mp3	记住百分数小口令。先懂意思，再做互化，最后解应用。
g6-upper-math-ratio	比和按比例分配	六年级	上册	数学	step-1	找两量	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-ratio/step-1.mp3	frontend/src/assets/audio/study/g6-upper-math-ratio/step-1.mp3	找两量。先把需要比较的两个量找出来。比这部分真正难的，不是写出几个数字，而是看清谁和谁在比较。
g6-upper-math-ratio	比和按比例分配	六年级	上册	数学	step-2	看关系	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-ratio/step-2.mp3	frontend/src/assets/audio/study/g6-upper-math-ratio/step-2.mp3	看关系。再判断是在写比，还是在求比值或分配。
g6-upper-math-ratio	比和按比例分配	六年级	上册	数学	step-3	按比分	step	derived	yes	frontend/src/assets/audio/study/g6-upper-math-ratio/step-3.mp3	frontend/src/assets/audio/study/g6-upper-math-ratio/step-3.mp3	按比分。最后按照比表达的关系去列式。
g6-upper-math-ratio	比和按比例分配	六年级	上册	数学	example	先找成组	example	derived	yes	frontend/src/assets/audio/study/g6-upper-math-ratio/example.mp3	frontend/src/assets/audio/study/g6-upper-math-ratio/example.mp3	先找成组。看题时先找题里哪两个量是在一起比较，再想是求比、比值，还是按关系分配。先看到配对关系，列式就不会乱。
g6-upper-math-ratio	比和按比例分配	六年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-math-ratio/memory.mp3	frontend/src/assets/audio/study/g6-upper-math-ratio/memory.mp3	记忆小口令。比的口令: 先找两量, 再看关系, 最后按比分。顺序是：找两量 · 看关系 · 按比分。
g6-upper-english-dialogue	校园交流和日常对话	六年级	上册	英语	step-1	看关系	step	custom	yes	frontend/src/assets/audio/study/g6-upper-english-dialogue/step-1.mp3	frontend/src/assets/audio/study/g6-upper-english-dialogue/step-1.mp3	第一步，先看关系。是同学之间、老师和学生，还是陌生人之间在说话。
g6-upper-english-dialogue	校园交流和日常对话	六年级	上册	英语	step-2	判目的	step	custom	yes	frontend/src/assets/audio/study/g6-upper-english-dialogue/step-2.mp3	frontend/src/assets/audio/study/g6-upper-english-dialogue/step-2.mp3	第二步，判断目的。对方是在询问、邀请，还是在回应别人。
g6-upper-english-dialogue	校园交流和日常对话	六年级	上册	英语	step-3	选表达	step	custom	yes	frontend/src/assets/audio/study/g6-upper-english-dialogue/step-3.mp3	frontend/src/assets/audio/study/g6-upper-english-dialogue/step-3.mp3	第三步，选最合适的表达。关系和目的对上了，句子才会真正合适。
g6-upper-english-dialogue	校园交流和日常对话	六年级	上册	英语	example	先看谁在说	example	custom	yes	frontend/src/assets/audio/study/g6-upper-english-dialogue/example.mp3	frontend/src/assets/audio/study/g6-upper-english-dialogue/example.mp3	跟我接对话。先认人物关系，再判交流目的，最后选一句最合适的英语。
g6-upper-english-dialogue	校园交流和日常对话	六年级	上册	英语	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g6-upper-english-dialogue/memory.mp3	frontend/src/assets/audio/study/g6-upper-english-dialogue/memory.mp3	记住英语对话小口令。先看关系，再判目的，最后选表达。
g6-upper-english-plan	时间计划和旅行安排	六年级	上册	英语	step-1	找时间	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-plan/step-1.mp3	frontend/src/assets/audio/study/g6-upper-english-plan/step-1.mp3	找时间。先把 morning、next week 这些时间提示找出来。计划和旅行安排题，最重要的是把时间、地点、活动顺序排清楚。
g6-upper-english-plan	时间计划和旅行安排	六年级	上册	英语	step-2	排顺序	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-plan/step-2.mp3	frontend/src/assets/audio/study/g6-upper-english-plan/step-2.mp3	排顺序。再看这些活动是按什么先后发生。
g6-upper-english-plan	时间计划和旅行安排	六年级	上册	英语	step-3	懂安排	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-plan/step-3.mp3	frontend/src/assets/audio/study/g6-upper-english-plan/step-3.mp3	懂安排。最后用一句话概括整个计划在做什么。
g6-upper-english-plan	时间计划和旅行安排	六年级	上册	英语	example	排时间线	example	derived	yes	frontend/src/assets/audio/study/g6-upper-english-plan/example.mp3	frontend/src/assets/audio/study/g6-upper-english-plan/example.mp3	排时间线。读题时先把时间词圈出来，再看活动是先发生还是后发生。时间线一理清，句子就不容易打架。
g6-upper-english-plan	时间计划和旅行安排	六年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-english-plan/memory.mp3	frontend/src/assets/audio/study/g6-upper-english-plan/memory.mp3	记忆小口令。计划口令: 先找时间, 再排顺序, 最后懂安排。顺序是：找时间 · 排顺序 · 懂安排。
g6-upper-english-words	人物关系和常见词汇	六年级	上册	英语	step-1	看前后	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-words/step-1.mp3	frontend/src/assets/audio/study/g6-upper-english-words/step-1.mp3	看前后。先找词前后最关键的搭配和线索。六年级词汇不能只背中文，要会看这个词在句子里扮演什么角色。
g6-upper-english-words	人物关系和常见词汇	六年级	上册	英语	step-2	判角色	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-words/step-2.mp3	frontend/src/assets/audio/study/g6-upper-english-words/step-2.mp3	判角色。再判断它在句子里是人物、地点还是其他信息。
g6-upper-english-words	人物关系和常见词汇	六年级	上册	英语	step-3	定意思	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-words/step-3.mp3	frontend/src/assets/audio/study/g6-upper-english-words/step-3.mp3	定意思。最后结合场景确定最合适的词义。
g6-upper-english-words	人物关系和常见词汇	六年级	上册	英语	example	放进句子	example	derived	yes	frontend/src/assets/audio/study/g6-upper-english-words/example.mp3	frontend/src/assets/audio/study/g6-upper-english-words/example.mp3	放进句子。先看这个词前后连着谁、做什么，再判断它在这里更像哪一类意思。把词放进上下文里，它的身份就清楚多了。
g6-upper-english-words	人物关系和常见词汇	六年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-english-words/memory.mp3	frontend/src/assets/audio/study/g6-upper-english-words/memory.mp3	记忆小口令。词义口令: 先看前后, 再判角色, 最后定意思。顺序是：看前后 · 判角色 · 定意思。
g6-upper-english-read	句型理解和短文阅读	六年级	上册	英语	step-1	抓骨架	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-read/step-1.mp3	frontend/src/assets/audio/study/g6-upper-english-read/step-1.mp3	抓骨架。先找句子里的主角和动作。英语阅读到这里，要学会同时抓关键词和句型，而不是一遇到长句就停住。
g6-upper-english-read	句型理解和短文阅读	六年级	上册	英语	step-2	看关键词	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-read/step-2.mp3	frontend/src/assets/audio/study/g6-upper-english-read/step-2.mp3	看关键词。再抓时间、地点和重复出现的重点词。
g6-upper-english-read	句型理解和短文阅读	六年级	上册	英语	step-3	说段意	step	derived	yes	frontend/src/assets/audio/study/g6-upper-english-read/step-3.mp3	frontend/src/assets/audio/study/g6-upper-english-read/step-3.mp3	说段意。最后用简单英语或中文概括这段主要讲什么。
g6-upper-english-read	句型理解和短文阅读	六年级	上册	英语	example	先抓骨架	example	derived	yes	frontend/src/assets/audio/study/g6-upper-english-read/example.mp3	frontend/src/assets/audio/study/g6-upper-english-read/example.mp3	先抓骨架。先找句子里的主角、动作和时间地点，再看整段最重复的信息是什么。句子骨架一找出来，短文意思就开始连起来了。
g6-upper-english-read	句型理解和短文阅读	六年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-upper-english-read/memory.mp3	frontend/src/assets/audio/study/g6-upper-english-read/memory.mp3	记忆小口令。阅读口令: 先抓骨架, 再看关键词, 最后说段意。顺序是：抓骨架 · 看关键词 · 说段意。
g6-lower-chinese-reading	综合阅读和信息整合	六年级	下册	语文	step-1	提信息	step	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-reading/step-1.mp3	frontend/src/assets/audio/study/g6-lower-chinese-reading/step-1.mp3	第一步，先提信息。每则材料最关键的话和数据，都要先找出来。
g6-lower-chinese-reading	综合阅读和信息整合	六年级	下册	语文	step-2	做整合	step	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-reading/step-2.mp3	frontend/src/assets/audio/study/g6-lower-chinese-reading/step-2.mp3	第二步，做整合。想一想哪些信息在互相补充，哪些只是细节陪衬。
g6-lower-chinese-reading	综合阅读和信息整合	六年级	下册	语文	step-3	说主题	step	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-reading/step-3.mp3	frontend/src/assets/audio/study/g6-lower-chinese-reading/step-3.mp3	第三步，说主题。把几则材料连起来，最后要敢讲出共同指向的中心。
g6-lower-chinese-reading	综合阅读和信息整合	六年级	下册	语文	example	先织网	example	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-reading/example.mp3	frontend/src/assets/audio/study/g6-lower-chinese-reading/example.mp3	跟我织一张信息网。先提信息，再做整合，最后说出这些材料共同在讲什么。
g6-lower-chinese-reading	综合阅读和信息整合	六年级	下册	语文	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-reading/memory.mp3	frontend/src/assets/audio/study/g6-lower-chinese-reading/memory.mp3	记住综合阅读小口令。先提信息，再做整合，最后说主题。
g6-lower-chinese-expression	表达方法和语言赏析	六年级	下册	语文	step-1	认方法	step	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-expression/step-1.mp3	frontend/src/assets/audio/study/g6-lower-chinese-expression/step-1.mp3	第一步，先认方法。先看作者用了对比、描写，还是借景抒情，不要只背名字。
g6-lower-chinese-expression	表达方法和语言赏析	六年级	下册	语文	step-2	看效果	step	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-expression/step-2.mp3	frontend/src/assets/audio/study/g6-lower-chinese-expression/step-2.mp3	第二步，看效果。这种写法让画面、情感和语气发生了什么变化。
g6-lower-chinese-expression	表达方法和语言赏析	六年级	下册	语文	step-3	想运用	step	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-expression/step-3.mp3	frontend/src/assets/audio/study/g6-lower-chinese-expression/step-3.mp3	第三步，想运用。会赏析还不够，还要想自己写作时能不能借过来。
g6-lower-chinese-expression	表达方法和语言赏析	六年级	下册	语文	example	先看怎么写	example	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-expression/example.mp3	frontend/src/assets/audio/study/g6-lower-chinese-expression/example.mp3	跟我赏一赏。先认方法，再看效果，最后想这种写法为什么值得学。
g6-lower-chinese-expression	表达方法和语言赏析	六年级	下册	语文	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g6-lower-chinese-expression/memory.mp3	frontend/src/assets/audio/study/g6-lower-chinese-expression/memory.mp3	记住语言赏析小口令。先认方法，再看效果，最后想运用。
g6-lower-chinese-culture	古诗文整理和文化复习	六年级	下册	语文	step-1	想背景	step	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-culture/step-1.mp3	frontend/src/assets/audio/study/g6-lower-chinese-culture/step-1.mp3	想背景。先把作者、时代和作品情境重新想起来。古诗文复习到下册，更像在收束线索，要把人物、背景、句意和文化点慢慢串成一条线。
g6-lower-chinese-culture	古诗文整理和文化复习	六年级	下册	语文	step-2	懂句意	step	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-culture/step-2.mp3	frontend/src/assets/audio/study/g6-lower-chinese-culture/step-2.mp3	懂句意。再把关键诗句或文言句真正讲明白。
g6-lower-chinese-culture	古诗文整理和文化复习	六年级	下册	语文	step-3	连文化	step	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-culture/step-3.mp3	frontend/src/assets/audio/study/g6-lower-chinese-culture/step-3.mp3	连文化。最后把它和相关的文化常识或人物联系上。
g6-lower-chinese-culture	古诗文整理和文化复习	六年级	下册	语文	example	先串线	example	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-culture/example.mp3	frontend/src/assets/audio/study/g6-lower-chinese-culture/example.mp3	先串线。复习诗文时，先想作品讲了什么、和谁有关，再回到关键句看它在表达什么情感。线一串起来，诗文知识就不容易散掉。
g6-lower-chinese-culture	古诗文整理和文化复习	六年级	下册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-culture/memory.mp3	frontend/src/assets/audio/study/g6-lower-chinese-culture/memory.mp3	记忆小口令。复习口令: 先想背景, 再懂句意, 最后连文化。顺序是：想背景 · 懂句意 · 连文化。
g6-lower-chinese-write	毕业表达和习作复习	六年级	下册	语文	step-1	定题路	step	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-write/step-1.mp3	frontend/src/assets/audio/study/g6-lower-chinese-write/step-1.mp3	定题路。先判断题目最适合用什么写法切入。毕业阶段的习作复习，要学会把学过的方法调出来，而不是临场碰运气。
g6-lower-chinese-write	毕业表达和习作复习	六年级	下册	语文	step-2	选方法	step	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-write/step-2.mp3	frontend/src/assets/audio/study/g6-lower-chinese-write/step-2.mp3	选方法。再挑最能服务这个题目的表达办法。
g6-lower-chinese-write	毕业表达和习作复习	六年级	下册	语文	step-3	稳条理	step	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-write/step-3.mp3	frontend/src/assets/audio/study/g6-lower-chinese-write/step-3.mp3	稳条理。最后让文章的顺序和重点都站稳。
g6-lower-chinese-write	毕业表达和习作复习	六年级	下册	语文	example	先定路子	example	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-write/example.mp3	frontend/src/assets/audio/study/g6-lower-chinese-write/example.mp3	先定路子。拿到题目后先想这更适合写事、写人还是写景，再决定要用哪些学过的方法撑住内容。先把路子定下来，材料和细节才不会乱跑。
g6-lower-chinese-write	毕业表达和习作复习	六年级	下册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g6-lower-chinese-write/memory.mp3	frontend/src/assets/audio/study/g6-lower-chinese-write/memory.mp3	记忆小口令。习作复习口令: 先定题路, 再选方法, 最后稳条理。顺序是：定题路 · 选方法 · 稳条理。
g6-lower-math-fraction	分数除法和分数应用	六年级	下册	数学	step-1	懂除意	step	custom	yes	frontend/src/assets/audio/study/g6-lower-math-fraction/step-1.mp3	frontend/src/assets/audio/study/g6-lower-math-fraction/step-1.mp3	第一步，先懂除意。先想这道题是在平均分，还是在比较一个量里有几个另一个量。
